,time,pstate1,pstate2,pstate3,se1,se2,se3
158,157.0,0.03934607660322163,0.007954599105051008,0.9526993242917273,0.0041525151747306924,0.0019648872558739546,0.004547711882671779
159,158.0,0.03891094923141456,0.007974954592656286,0.9531140961759291,0.004131942213020445,0.0019667979479467464,0.004528211659480655
160,159.0,0.03804069448780042,0.007181876263598337,0.9547774292486012,0.0040898133503916015,0.0018600576779565614,0.0044472112054173675
161,160.0,0.03639221475544739,0.008068763374330512,0.9555390218702221,0.004004186547178754,0.001975354347182268,0.004415198006798763
162,161.0,0.03422242342722528,0.010238554702552626,0.9555390218702221,0.0038885496476251933,0.002207921900446229,0.004415198006798763
163,162.0,0.02942792158062264,0.014607529129766234,0.9559645492896112,0.0035959974766237935,0.00262243604973722,0.004420098835349496
164,163.0,0.027251569729434818,0.01591718852116064,0.9568312417494046,0.0034648718148301387,0.0027538762183189633,0.004392275041359529
165,164.0,0.022696491157566247,0.019135013339175656,0.9581684955032581,0.0031561439137771895,0.00305168283934941,0.004372892299417835
166,165.0,0.022248832342509642,0.018223622629327602,0.9595275450281627,0.0031288633442674396,0.002993379063671764,0.004308342563936348
167,166.0,0.02179402115552674,0.018678433816310503,0.9595275450281627,0.0031012227321889265,0.0030305959683697807,0.004308342563936348
168,167.0,0.020888525951023956,0.01867288196103213,0.9604385920879439,0.003042957427453538,0.0030464277206892947,0.004270603442056683
169,168.0,0.019987297090151797,0.01866333455578161,0.9613493683540666,0.002982778121128151,0.0030594340625288816,0.004231812447981689
170,170.0,0.019301524914410974,0.01773299873478578,0.9629654763508032,0.002925504189749321,0.002991962905349527,0.0041461204380770535
171,171.0,0.018823239377780646,0.01678270558934013,0.9643940550328792,0.0028957817464340253,0.0029298496689587365,0.004074854323305325
172,172.0,0.017999550196866623,0.017258351459901303,0.9647420983432321,0.002834278006359048,0.0029687777849770817,0.004054118195636887
173,173.0,0.016578939904839083,0.017723395205312922,0.965697664889848,0.002730832163235246,0.0030243061465503925,0.0040161806727786005
174,174.0,0.015622447300839785,0.017718929808972408,0.9666586228901878,0.002660111430081773,0.003040835315004546,0.003975211222950968
175,176.0,0.015622447300839785,0.016752059786891028,0.9676254929122692,0.002660111430081773,0.0029723991429708736,0.003926727312418627
176,177.0,0.015272362604658422,0.016752059786891028,0.9679755776084505,0.002626353544775106,0.0029723991429708736,0.0039053497165347307
177,179.0,0.01492059810091644,0.016255989623989227,0.9688234122750943,0.002592195557721227,0.00293803580420819,0.0038594559472215364
178,181.0,0.014568833597174459,0.015761690227068425,0.969669476175757,0.0025577958840106866,0.0029018708542362377,0.0038119992952088
179,183.0,0.014091788672326943,0.015730364419859165,0.9701778469078138,0.0025211520691091603,0.0029074597032918586,0.003788018511816332
180,184.0,0.01326594846061287,0.016203908075075782,0.9705301434643113,0.002444979433420304,0.0029435060544251695,0.0037646306985929722
181,186.0,0.012914918196571765,0.016203908075075782,0.9708811737283525,0.0024080603665713528,0.0029435060544251695,0.003742419476771596
