,time,pstate1,pstate2,pstate3,se1,se2,se3
114,119.0,0.07806303423608593,0.06518707071195572,0.8567498950519581,0.012507020120668923,0.011844318768389888,0.016334820192026762
115,120.0,0.07562356441620825,0.06518707071195572,0.8591893648718357,0.012344496783350712,0.011844318768389888,0.016239500323668842
116,121.0,0.07074462477645288,0.06017268065718988,0.8690826945663569,0.011990576215176386,0.011412603717176513,0.01578035938731633
117,122.0,0.0683051549565752,0.06017268065718988,0.8715221643862345,0.011814275504154034,0.011412603717176513,0.01567434393099264
118,124.0,0.06586568513669751,0.060104955449684666,0.8740293594136175,0.011632664169045426,0.011435774131624875,0.015567110260643419
119,126.0,0.06342621531681981,0.060104955449684666,0.8764688292334952,0.011445489868480369,0.011435774131624875,0.015456238781145023
120,129.0,0.056107805857186756,0.05760058230594781,0.8862916118368651,0.01079275279460876,0.01121900228333262,0.014931581864000586
121,131.0,0.05122886621743139,0.05760058230594781,0.8911705514766205,0.01034545302076494,0.01121900228333262,0.014669142840864279
122,132.0,0.048789396397553704,0.05236416573267981,0.8988464378697661,0.010123026050719025,0.01074020951431682,0.01423003349093231
123,133.0,0.04365367046096911,0.049745957446045826,0.9066003720929847,0.009622623186884317,0.010501996063933153,0.013778714751166527
124,135.0,0.04108580749267681,0.04712774915941185,0.911786443347911,0.009373512724195045,0.010253788874856536,0.013467792773317399
125,136.0,0.03851794452438451,0.04450954087277782,0.9169725146028374,0.009111451570405226,0.009994846367459367,0.013138707973421006
126,137.0,0.03851794452438451,0.036654916012875884,0.9248271394627393,0.009111451570405226,0.009038661973795603,0.012499678419592312
127,138.0,0.0359500815560922,0.03403670772624187,0.9300132107176656,0.008835293897891894,0.008738070529554713,0.012127331199630406
128,139.0,0.0359500815560922,0.03141849943960789,0.9326314190042996,0.008835293897891894,0.008420206864203543,0.01192405561776616
129,140.0,0.03338221858779991,0.03141849943960789,0.9351992819725918,0.00854368163846855,0.008420206864203543,0.011730277430235095
130,142.0,0.03338221858779991,0.028562272217825355,0.9380555091943744,0.00854368163846855,0.008083138126102162,0.011515594513941197
131,144.0,0.03338221858779991,0.02570604499604283,0.9409117364161569,0.00854368163846855,0.007715638423718372,0.01128605960550401
132,146.0,0.03338221858779991,0.017137363330695203,0.9494804180815045,0.00854368163846855,0.006110289249851486,0.010339076850423935
133,148.0,0.030814355619507603,0.014281136108912679,0.9549045082715794,0.008234985234942966,0.005620749545910118,0.009836999578649966
134,149.0,0.030814355619507603,0.011424908887130141,0.9577607354933619,0.008234985234942966,0.005043862608774375,0.009546859933095625
135,153.0,0.028013050563188733,0.008568681665347605,0.9634182677714633,0.007907643119227316,0.004347321414013134,0.008943676158719356
136,157.0,0.028013050563188733,0.005712454443565072,0.9662744949932459,0.007907643119227316,0.003467771453393776,0.0085787997561935
137,159.0,0.028013050563188733,0.0,0.971986949436811,0.007907643119227316,0.0,0.007907643119227304
138,161.0,0.021787928215813462,0.0062251223473752705,0.971986949436811,0.00703907769388717,0.003848281499866079,0.007907643119227304
